0,0.39814814814814814,0.07906976744186046,0.0
1,0.8693693693693694,0.7194570135746606,0.3824884792626728
1,0.5935828877005348,0.26881720430107525,0.06043956043956044
0,0.5445026178010471,0.11578947368421053,0.0
0,0.32950191570881227,0.05384615384615385,0.0
0,0.5903083700440529,0.1504424778761062,0.0
1,0.7597765363128491,0.5056179775280899,0.19540229885057472
0,0.5161290322580645,0.07027027027027027,0.0
0,0.44086021505376344,0.11891891891891893,0.0
1,0.9794520547945206,0.9172413793103448,0.7446808510638298
1,0.9513888888888888,0.7972027972027972,0.45323741007194246
1,0.9764705882352941,0.8579881656804734,0.503030303030303
1,0.8117647058823529,0.5562130177514792,0.23636363636363636
0,0.4411764705882353,0.030303030303030304,0.0
0,0.4888888888888889,0.06741573033707865,0.0
1,0.813953488372093,0.6705882352941176,0.6296296296296297
0,0.6111111111111112,0.15492957746478872,0.0
1,1.0,1.0,0.9540229885057471
1,0.634020618556701,0.20207253886010362,0.0
1,0.5829383886255924,0.2904761904761905,0.05339805825242718
1,0.6379310344827587,0.42857142857142855,0.29515418502202645
0,0.42038216560509556,0.07692307692307693,0.0
1,0.6877637130801688,0.4067796610169492,0.04741379310344827
1,0.6766467065868264,0.3192771084337349,0.08641975308641975
1,0.7692307692307693,0.5335570469798657,0.4421768707482993
1,0.7122641509433962,0.3791469194312796,0.057971014492753624
1,0.6299212598425197,0.33992094861660077,0.27309236947791166
1,0.7157360406091371,0.2602040816326531,0.0
0,0.3320610687022901,0.03065134099616858,0.0
1,0.7172131147540983,0.36213991769547327,0.058577405857740586
1,0.8782608695652174,0.7117903930131004,0.4222222222222222
1,0.5298013245033113,0.3554817275747508,0.30976430976430974
0,0.5721153846153846,0.14009661835748793,0.0
0,0.319672131147541,0.0411522633744856,0.0
0,0.53,0.135678391959799,0.0
1,0.78,0.6582914572864321,0.5948717948717949
0,0.6526946107784432,0.18674698795180722,0.0
0,0.4439461883408072,0.15315315315315314,0.0
1,0.6650246305418719,0.3910891089108911,0.14646464646464646
1,0.7281553398058253,0.3073170731707317,0.014925373134328358
1,0.7620481927710844,0.5498489425981873,0.24464831804281345
1,0.9470198675496688,0.6733333333333333,0.21232876712328766
1,0.3684210526315789,0.061946902654867256,0.0
0,0.5328947368421053,0.09933774834437085,0.0
0,0.6184971098265896,0.1686046511627907,0.0
0,0.5103092783505154,0.09326424870466321,0.005291005291005291
0,0.5798319327731093,0.11814345991561181,0.0
0,0.40703517587939697,0.06565656565656566,0.0
0,0.5154639175257731,0.09310344827586207,0.0
1,0.5845410628019324,0.2766990291262136,0.024752475247524754
1,0.6171875,0.33858267716535434,0.13821138211382114
1,1.0,0.9615384615384616,0.8015873015873016
1,0.9916666666666667,0.9663865546218487,0.8608695652173913
0,0.550561797752809,0.15819209039548024,0.0
0,0.41935483870967744,0.07608695652173914,0.0
1,0.8351648351648352,0.45555555555555555,0.0
1,0.9270833333333334,0.6947368421052632,0.2087912087912088
0,0.4928909952606635,0.05714285714285714,0.0
1,0.7087378640776699,0.526829268292683,0.2736318407960199
1,0.8633879781420765,0.6648351648351648,0.23595505617977527
1,0.9606060606060606,0.9209726443768997,0.8492307692307692
0,0.4380165289256198,0.08333333333333333,0.0
1,0.7336683417085427,0.35353535353535354,0.03608247422680412
1,0.5138888888888888,0.09302325581395349,0.0
0,0.4861111111111111,0.07906976744186046,0.0
1,0.8451882845188284,0.5462184873949579,0.27350427350427353
1,0.485,0.10552763819095477,0.0
1,0.9506726457399103,0.8783783783783784,0.7614678899082569
1,0.551219512195122,0.3284313725490196,0.22
0,0.3612565445026178,0.031578947368421054,0.0
